name,hr,ra,dec,mag
HR703,703,2.405588,-25.847459,6.45
HR3108,3108,8.281654,84.057642,6.45
HR2774,2774,7.29667,-26.797556,6.45
HR5137,5137,13.650635,18.265323,6.46
HR289,289,1.050423,47.376158,6.46
HR1540,1540,4.749419,-63.229715,6.46
,,16.950294,-71.111644,6.46
HR3446,3446,8.702726,-11.966008,6.46
HR8193,8193,21.396775,37.351481,6.46
,,16.07259,-53.710375,6.46
,,22.2912,49.126957,6.46
HR1227,1227,3.909431,-52.690426,6.46
HR8614,8614,22.645743,-28.748214,6.46
,,0.935867,13.95196,6.46
,,7.965223,-40.784352,6.46
HR839,839,2.862749,58.314291,6.46
HR6856,6856,18.348663,-37.487648,6.46
HR1957,1957,5.679498,-10.408664,6.46
HR9096,9096,0.052181,-24.145145,6.46
,,11.638991,-63.372747,6.46
HR6211,6211,16.727423,-32.105945,6.46
,,15.383829,-15.134036,6.46
HR7777,7777,20.313797,46.322194,6.46
HR5403,5403,14.47875,-59.197548,6.46
HR1468,1468,4.766786,76.611042,6.46
,,10.798206,-64.262842,6.46
,,22.344103,58.409904,6.46
,,19.259268,18.516353,6.46
HR8517,8517,22.350016,26.935162,6.46
HR6144,6144,16.508338,-7.514451,6.46
,,19.83217,27.085182,6.46
,,20.651628,-4.929494,6.46
,,1.979444,-11.300955,6.46
,,11.330781,-72.958291,6.46
,,17.423358,52.790684,6.46
HR9000,9000,23.746773,55.799687,6.46
HR5813,5813,15.614839,29.991182,6.46
HR6383,6383,17.138077,50.842272,6.46
HR5131,5131,13.578555,76.54671,6.46
HR5104,5104,13.578773,-33.310854,6.46
HR4774,4774,12.534553,-32.533761,6.46
,,15.281058,-47.864544,6.46
HR7632,7632,19.94588,50.902523,6.46
,,3.263519,50.95589,6.46
,,9.068273,-47.44145,6.46
HR4708,4708,12.375566,5.305444,6.46
,,20.151066,-47.06793,6.46
HR1161,1161,3.822151,57.118268,6.46
,,0.341924,48.968633,6.46
HR2547,2547,6.899187,38.505018,6.46
HR66,66,0.292417,-19.051092,6.46
,,11.287315,-41.934326,6.46
HR7765,7765,20.347748,-35.673676,6.46
HR3424,3424,8.656821,8.0176,6.46
HR2638,2638,6.976772,-56.394849,6.46
HR8107,8107,21.175266,47.692224,6.46
,,17.284872,-44.778595,6.46
,,7.787389,-36.0736,6.46
HR5836,5836,15.732022,-60.287217,6.46
HR4804,4804,12.654061,-75.370594,6.46
HR2989,2989,7.735454,2.405422,6.46
,,18.10256,-51.743905,6.46
HR4557,4557,11.907185,-37.748935,6.46
,,23.401106,-21.774411,6.46
,,2.21388,79.69154,6.46
HR1602,1602,5.006449,39.654653,6.46
HR2711,2711,7.213635,27.224823,6.46
HR5451,5451,14.571063,57.065258,6.46
HR8705,8705,22.881179,50.412285,6.46
,,6.146584,-6.821373,6.46
HR6678,6678,17.948861,-40.305643,6.46
,,7.121189,-59.716416,6.46
HR6449,6449,17.347953,-10.69641,6.46
HR3606,3606,9.081968,32.376833,6.46
,,8.17238,-49.237347,6.46
HR5007,5007,13.270636,19.051734,6.46
HR8760,8760,23.042804,-36.42088,6.46
HR8549,8549,22.445988,37.443706,6.46
HR286,286,1.563487,89.015639,6.46
,,16.478421,0.054855,6.46
HR4027,4027,10.274469,28.682479,6.46
,,9.234192,-14.694842,6.46
HR8745,8745,22.985834,59.814655,6.46
HR8303,8303,21.755198,-49.498761,6.46
HR2848,2848,6.782923,-87.024964,6.46
HR8391,8391,22.007417,33.005928,6.46
HR7072,7072,18.812614,-18.60115,6.46
HR3774,3774,9.601884,74.318805,6.46
,,18.59347,4.935988,6.47
HR5177,5177,13.753657,55.879349,6.47
HR1258,1258,4.056874,-20.143796,6.47
HR7005,7005,18.691857,-48.094686,6.47
HR700,700,2.385166,-37.576144,6.47
HR2336,2336,6.396367,-58.543871,6.47
HR6521,6521,17.506293,11.924015,6.47
HR5657,5657,15.224637,-25.309347,6.47
,,21.398859,-25.202484,6.47
,,8.931802,-15.439536,6.47
,,5.750358,12.888332,6.47
HR7734,7734,20.234688,36.604881,6.47
HR7288,7288,19.228896,5.515605,6.47
HR7757,7757,20.274487,37.056395,6.47
,,23.162426,-67.876284,6.47
HR3735,3735,9.395799,-37.7569,6.47
HR137,137,0.573583,66.750351,6.47
,,17.076028,-68.278694,6.47
HR8686,8686,22.862493,-59.881358,6.47
HR2489,2489,6.765055,12.693561,6.47
,,22.748049,39.201027,6.47
HR8908,8908,23.45207,-66.580886,6.47
,,20.805115,-44.196832,6.47
HR3883,3883,9.761286,-57.186041,6.47
,,3.148384,62.384596,6.47
,,12.387602,-4.974503,6.47
,,6.385103,56.976349,6.47
HR9063,9063,23.959313,60.0236,6.47
,,16.682336,-8.309628,6.47
HR5655,5655,15.221503,-24.008322,6.47
HR206,206,0.761585,-16.42422,6.47
,,19.57954,63.434171,6.47
,,20.990171,42.324466,6.47
,,20.52674,34.330373,6.47
HR7198,7198,19.018176,19.309605,6.47
HR2687,2687,7.087883,-50.360042,6.47
HR8102,8102,21.194816,-14.472378,6.47
,,19.857455,4.088632,6.47
HR4861,4861,12.803982,13.553018,6.47
,,19.813937,-12.319421,6.47
HR2712,2712,7.103974,-68.83758,6.47
,,20.22566,-47.713234,6.47
,,3.837823,-1.522574,6.47
,,18.869983,-41.709195,6.47
HR5372,5372,14.315532,54.863753,6.47
HR5353,5353,14.300201,-7.542388,6.47
,,5.119376,-19.391868,6.47
,,3.393418,0.910087,6.47
HR1425,1425,4.500636,10.262214,6.47
Mira,681,2.322442,-2.977643,6.47
,,3.815816,23.857135,6.47
HR7111,7111,18.948528,-62.801904,6.47
HR3274,3274,8.298823,-59.166825,6.47
,,23.233155,19.633898,6.47
HR7465,7465,19.598874,50.238618,6.47
HR72,72,0.311629,-8.053001,6.47
HR3620,3620,9.13449,32.540399,6.47
HR7516,7516,19.764509,-2.883453,6.47
HR277,277,0.971915,21.404495,6.47
,,2.881846,-65.455291,6.47
,,20.539004,2.132808,6.47
,,21.590533,68.21929,6.47
,,8.159773,29.093076,6.47
,,23.591272,1.313142,6.47
,,20.135988,-52.577795,6.47
,,15.264083,50.938456,6.47
HR6796,6796,18.237872,-63.689682,6.47
,,1.027401,-16.265573,6.47
HR2809,2809,7.457178,66.331571,6.47
,,0.083662,27.674784,6.47
HR3401,3401,8.652802,59.939126,6.47
,,10.795646,-59.875257,6.47
HR9028,9028,23.839497,51.621663,6.47
HR7477,7477,19.632417,49.284416,6.47
HR2579,2579,6.879761,-43.975594,6.47
HR8201,8201,21.555856,-80.039361,6.47
HR7585,7585,19.918085,-33.046252,6.47
HR4071,4071,10.357963,-23.710834,6.47
HR3228,3228,8.236428,17.675955,6.47
,,21.57942,18.328929,6.47
,,9.850222,-80.061059,6.47
,,16.708082,-37.079353,6.47
,,16.768437,-46.531996,6.47
,,12.346866,15.540988,6.47
HR1301,1301,4.23325,37.967147,6.47
HR8809,8809,23.170034,-66.857644,6.47
HR7571,7571,19.885107,-14.603203,6.47
,,6.736888,-54.695507,6.47
,,3.443163,28.715087,6.47
,,20.217894,-0.330796,6.47
,,14.280204,-8.884473,6.47
,,0.150045,28.247543,6.47
,,21.727714,7.528657,6.47
HR2669,2669,7.123577,28.176695,6.47
HR4331,4331,11.137715,-29.972486,6.47
,,21.156203,-36.705937,6.47
HR4642,4642,12.200281,28.536313,6.47
HR2043,2043,5.866552,-29.449426,6.47
HR6641,6641,17.785566,47.612239,6.47
HR9015,9015,23.813713,2.214413,6.47
,,5.365364,-17.603631,6.47
,,15.264879,6.46484,6.47
HR4014,4014,10.251762,31.468066,6.47
HR5302,5302,14.146143,59.337649,6.47
HR7184,7184,18.957909,58.225026,6.47
HR7681,7681,20.103396,-4.07821,6.47
HR4562,4562,11.920574,36.756378,6.47
,,16.143476,8.613176,6.47
HR6545,6545,17.588472,-22.043822,6.47
,,5.783346,51.520871,6.47
HR2817,2817,7.40768,15.517195,6.47
HR827,827,2.786425,-22.48575,6.47
,,6.95514,37.394723,6.48
,,12.94951,-54.587348,6.48
,,17.452745,-15.85336,6.48
HR5117,5117,13.614048,-34.467839,6.48
,,2.724698,-2.531452,6.48
HR5126,5126,13.611082,49.486648,6.48
HR5114,5114,13.592618,10.204962,6.48
,,15.100671,-48.883391,6.48
HR826,826,2.779195,-21.639521,6.48
HR8721,8721,22.940005,-31.565567,6.48
,,7.29518,38.876265,6.48
,,5.792963,25.568623,6.48
HR3388,3388,8.555517,-38.370676,6.48
HR4877,4877,12.856369,-10.338219,6.48
HR4121,4121,10.600558,80.494629,6.48
HR5306,5306,14.281989,-77.664221,6.48
,,3.581223,-25.582825,6.48
,,8.222715,-1.165885,6.48
HR2452,2452,6.693822,35.931928,6.48
HR630,630,2.159668,-24.345785,6.48
,,8.201683,-43.40044,6.48
,,5.416508,73.707198,6.48
HR1642,1642,5.09225,19.806723,6.48
HR6634,6634,17.88839,-65.488601,6.48
,,10.222861,-56.586697,6.48
,,5.221519,37.337309,6.48
,,22.469758,27.018806,6.48
,,0.410599,14.315514,6.48
HR2679,2679,7.10999,-12.393949,6.48
,,16.626044,5.277526,6.48
,,18.841992,-13.572262,6.48
HR5850,5850,15.719592,13.667666,6.48
HR7932,7932,20.723387,35.587801,6.48
,,12.183672,-68.260966,6.48
,,21.111067,3.803119,6.48
HR8345,8345,21.827804,41.148787,6.48
,,18.92321,-37.386603,6.48
HR4525,4525,11.787731,-30.28651,6.48
,,6.187117,60.453487,6.48
HR6976,6976,18.579859,10.89201,6.48
HR2114,2114,5.953992,-53.425693,6.48
,,15.092751,-30.550864,6.48
HR6488,6488,17.400627,38.582782,6.48
HR2204,2204,6.156508,-49.562831,6.48
HR1742,1742,5.26078,-52.182179,6.48
,,10.309123,43.048445,6.48
HR3823,3823,9.58662,-35.82375,6.48
,,1.966454,47.09552,6.48
HR3507,3507,8.829151,-21.04844,6.48
HR6302,6302,16.978211,-14.869671,6.48
,,8.789297,-17.052878,6.48
,,13.885677,40.337977,6.48
,,9.145701,-16.277321,6.48
,,6.639697,-23.580321,6.48
,,8.18835,54.540238,6.48
HR6718,6718,17.981196,45.47622,6.48
HR5399,5399,14.429936,-26.852241,6.48
HR3647,3647,9.162499,-49.424383,6.48
HR3635,3635,9.162896,11.564377,6.48
HR4542,4542,11.843663,-27.277936,6.48
,,1.024179,49.54422,6.48
,,17.06577,-37.844143,6.48
,,11.704124,-75.227317,6.48
,,17.67904,-67.854172,6.48
HR6679,6679,17.931936,-18.802154,6.48
HR2353,2353,6.452107,-37.895507,6.48
HR8861,8861,23.29889,45.488924,6.48
HR5090,5090,13.525882,-28.11274,6.48
,,3.065763,47.84848,6.48
,,16.707714,49.936441,6.48
HR4322,4322,11.127696,23.323762,6.48
,,10.288941,-46.834942,6.48
HR8132,8132,21.277631,-1.607759,6.48
HR3657,3657,9.227017,21.283206,6.48
HR3372,3372,8.544409,10.066008,6.48
HR765,765,2.61681,24.647222,6.48
,,19.537231,-44.546387,6.48
HR3936,3936,9.973902,27.758999,6.48
,,11.03718,-41.114145,6.48
HR2178,2178,6.117187,-45.09151,6.48
HR7220,7220,19.073376,-5.684843,6.48
HR654,654,2.281032,57.055246,6.48
HR6539,6539,17.595297,-37.439878,6.48
,,12.07131,-51.472518,6.48
HR3119,3119,8.043278,57.273627,6.48
HR780,780,2.640227,-37.990545,6.48
,,10.955613,-69.038055,6.48
,,12.388574,-11.812117,6.48
,,9.861449,-11.340507,6.48
HR5046,5046,13.397817,-49.822811,6.48
HR2347,2347,6.471324,1.912679,6.48
HR7330,7330,19.358263,-34.983487,6.48
HR6052,6052,16.212629,26.670583,6.48
HR287,287,1.038463,51.034938,6.48
HR5491,5491,15.472398,-88.13301,6.49
,,6.828968,37.512748,6.49
HR6989,6989,18.634578,-14.004781,6.49
HR5129,5129,13.635524,14.301926,6.49
,,18.991465,-70.468653,6.49
HR7156,7156,18.986379,-39.534712,6.49
,,11.985936,-10.475896,6.49
,,5.792291,63.598848,6.49
,,16.908765,-49.7108,6.49
,,22.793247,-65.560252,6.49
,,7.410311,-71.470657,6.49
,,18.81097,-6.004311,6.49
HR4584,4584,11.999273,34.034748,6.49
HR1058,1058,3.469867,-35.853426,6.49
,,13.280843,17.017182,6.49
HR5753,5753,15.53062,-32.881112,6.49
,,15.390274,-46.140415,6.49
HR1942,1942,5.658567,-9.706628,6.49
,,14.421554,-13.353163,6.49
,,20.156212,56.026828,6.49
HR7033,7033,18.702246,34.746307,6.49
HR8659,8659,22.774518,-49.68579,6.49
HR2627,2627,7.010927,-9.202967,6.49
,,6.04587,47.809529,6.49
HR4152,4152,10.594129,-18.568978,6.49
,,8.544585,-47.042108,6.49
HR1501,1501,4.730068,32.865459,6.49
,,23.317582,-28.387846,6.49
HR5783,5783,15.564641,17.137359,6.49
,,20.004266,26.187887,6.49
,,12.101446,-32.961231,6.49
HR1125,1125,3.687166,-11.802418,6.49
HR7786,7786,20.332234,46.837319,6.49
HR6969,6969,18.589258,-20.840442,6.49
,,1.629778,64.739357,6.49
HR3869,3869,9.741668,18.863492,6.49
,,7.854262,37.082085,6.49
HR1734,1734,5.323261,33.985421,6.49
,,4.161946,3.322697,6.49
HR1639,1639,5.100256,35.936388,6.49
,,9.789499,23.647686,6.49
HR6950,6950,18.51157,20.815046,6.49
,,20.357883,-66.74969,6.49
HR8847,8847,23.28051,-41.194395,6.49
,,5.412445,36.199945,6.49
HR6514,6514,17.434678,58.651895,6.49
,,21.81892,66.792032,6.49
,,8.865443,-40.986584,6.49
,,7.847527,4.459514,6.49
HR4978,4978,13.194223,-26.551722,6.49
HR3650,3650,9.204878,14.996037,6.49
,,5.494895,-0.802512,6.49
HR4481,4481,11.64698,64.346965,6.49
,,5.256908,-73.588475,6.49
,,3.599235,-5.124954,6.49
,,8.449383,-52.70495,6.49
,,10.429149,35.42543,6.49
HR6137,6137,16.480265,-8.128843,6.49
HR3533,3533,8.873927,-32.509322,6.49
,,4.119649,74.000359,6.49
,,11.560096,2.499034,6.49
HR5256,5256,13.958911,61.492861,6.49
HR7599,7599,19.922083,-6.73478,6.49
HR7594,7594,19.910573,-8.237048,6.49
,,7.82799,-19.505518,6.49
HR7862,7862,20.56944,20.985185,6.49
,,9.553126,45.513758,6.49
HR1733,1733,5.333977,44.425383,6.49
,,2.20438,2.745551,6.49
HR8973,8973,23.66745,37.652644,6.49
HR1033,1033,3.473216,60.255672,6.49
,,6.3431,-23.637963,6.49
,,2.163461,-40.866501,6.49
HR5252,5252,14.004842,-61.481028,6.49
HR1761,1761,5.355363,4.011948,6.49
HR4414,4414,11.445923,3.013102,6.49
,,15.203337,-19.106482,6.49
,,8.229348,-46.578684,6.49
HR7500,7500,19.670332,60.507114,6.49
,,23.843232,-47.376942,6.49
HR5077,5077,13.473955,40.729646,6.49
HR1678,1678,5.225353,62.691132,6.49
HR58,58,0.265257,-75.911615,6.49
,,21.73308,-57.325247,6.49
HR7935,7935,20.771834,-36.120152,6.49
HR1167,1167,3.747355,-48.061299,6.49
,,14.620117,-53.060788,6.49
HR172,172,0.674606,-16.516676,6.49
,,13.467189,-26.402235,6.49
HR5438,5438,14.580758,-20.439381,6.49
HR1089,1089,3.5803,6.417691,6.49
,,11.62842,77.595699,6.49
HR5393,5393,14.411348,-11.669703,6.49
HR6999,6999,18.639944,-3.19364,6.49
,,8.990801,13.074391,6.49
HR5537,5537,14.82566,51.374503,6.49
,,13.654143,51.804213,6.49
HR1785,1785,5.386665,-26.705433,6.49
HR7554,7554,19.838189,7.902419,6.49
HR2617,2617,7.097676,70.731924,6.49
HR7815,7815,20.408989,53.551934,6.49
,,15.132264,-61.128673,6.49
,,1.191381,10.291908,6.49
HR5856,5856,15.770238,-28.061481,6.49
,,18.468432,-84.387256,6.49
HR239,239,0.834379,-43.394921,6.49
,,4.620772,18.543031,6.49
,,0.009533,-53.097713,6.49
,,21.073516,-19.855641,6.5
,,16.166441,-62.967154,6.5
,,7.867743,45.932989,6.5
HR6924,6924,18.444702,26.449216,6.5
,,7.196347,16.976344,6.5
HR393,393,1.376342,-0.449673,6.5
HR7326,7326,19.313447,19.610477,6.5
HR3855,3855,9.718605,54.363703,6.5
HR7425,7425,19.252199,83.462746,6.5
,,9.687985,55.866491,6.5
,,12.827234,48.74003,6.5
,,16.295377,1.496714,6.5
,,8.121113,-17.368744,6.5
,,11.399042,-57.880437,6.5
,,2.225975,53.058589,6.5
,,8.528138,18.987732,6.5
,,12.251778,-29.237256,6.5
HR6827,6827,18.185322,60.409532,6.5
,,1.431212,-3.927391,6.5
HR7867,7867,20.563487,41.772658,6.5
HR7549,7549,19.877532,-54.976444,6.5
,,10.645941,-59.26242,6.5
,,3.183549,64.896266,6.5
,,3.525081,40.759934,6.5
HR5574,5574,14.950999,21.555419,6.5
HR3920,3920,9.88336,-55.373208,6.5
HR7366,7366,19.417092,-4.884536,6.5
,,4.512998,16.148696,6.5
,,20.039473,22.151458,6.5
HR6441,6441,17.342865,-19.333746,6.5
HR4936,4936,13.044566,59.716306,6.5
HR2977,2977,7.774289,62.830522,6.5
,,22.219449,18.279812,6.5
HR7931,7931,20.753645,-27.24728,6.5
HR7967,7967,20.742518,69.751813,6.5
,,17.314375,-62.874577,6.5
HR733,733,2.503811,-25.186442,6.5
,,22.238445,17.189344,6.5
,,7.997605,36.082075,6.5
HR3747,3747,9.496609,55.745233,6.5
HR61,61,0.278429,-20.210061,6.5
,,3.410057,-51.062657,6.5
HR3344,3344,8.476678,-23.070981,6.5
HR2505,2505,6.68266,-71.775192,6.5
HR5070,5070,13.433372,63.261275,6.5
HR3258,3258,8.341423,53.574092,6.5
HR2670,2670,7.097122,-10.66008,6.5
,,14.267333,45.566268,6.5
HR8931,8931,23.525417,-4.087406,6.5
,,15.213103,10.702305,6.5
,,20.827134,50.127082,6.5
,,14.82696,-68.93619,6.5
,,21.6014,15.081993,6.5
,,21.983247,19.020302,6.5
HR3978,3978,10.102009,-52.187939,6.5
,,18.849625,-41.062687,6.5
,,21.934288,-52.46376,6.5
,,3.702743,-45.957888,6.5
HR1578,1578,4.932875,5.399024,6.5
HR2956,2956,7.657495,-26.863102,6.5
HR7472,7472,19.638275,20.783391,6.5
HR3953,3953,10.009597,-56.946108,6.5
,,2.134913,-41.88042,6.5
,,6.450243,-4.355659,6.5
HR8422,8422,22.097346,45.112504,6.5
,,15.306288,0.939409,6.5
,,5.758221,31.324825,6.5
,,7.722553,4.945762,6.5
,,17.003958,-44.988548,6.5
HR1850,1850,5.557612,32.80118,6.5
,,14.370557,29.36992,6.5
HR1616,1616,5.530002,85.938528,6.5
HR3792,3792,9.555082,28.36794,6.5
,,6.051198,57.018314,6.5
,,18.452463,-8.040406,6.5
,,13.226651,36.887582,6.5
HR8064,8064,21.046838,45.84889,6.5
,,15.379224,-29.341935,6.5
,,21.039155,39.509035,6.5
HR8054,8054,21.049896,-0.924744,6.5
HR1103,1103,3.650017,20.915765,6.5
HR684,684,2.327994,-4.345573,6.5
HR7191,7191,18.954816,62.396773,6.5
HR4068,4068,10.352211,-17.984959,6.5
,,0.209484,44.707195,6.5
,,0.027597,73.611846,6.5
HR2341,2341,6.41338888,-52.80638889,6.51
HR6831,6831,18.245555,29.207306,6.51
,,21.430153,-23.822098,6.51
HR4125,4125,10.514277,-26.483769,6.51
HR8870,8870,23.317333,45.136751,6.51
,,18.257967,86.657751,6.51
,,17.902101,-11.337537,6.51
HR8956,8956,23.61816,-31.871136,6.51
,,15.60783,15.101424,6.51
HR5799,5799,15.609364,-0.561531,6.51
,,14.568064,46.78649,6.51
,,17.666028,-0.639246,6.51
,,9.916699,-16.193866,6.51
HR3865,3865,9.765382,63.653313,6.51
HR5945,5945,15.999401,-40.65311,6.51
,,7.184181,-3.898015,6.51
HR835,835,2.79271,-35.550621,6.51
HR5766,5766,15.604925,-65.613289,6.51
,,16.041252,-56.854462,6.51
,,2.224933,5.012717,6.51
HR7887,7887,20.625754,31.52191,6.51
,,22.815354,-63.718404,6.51
,,16.53235,9.414423,6.51
HR4987,4987,13.209975,18.751776,6.51
,,17.99468,-41.487057,6.51
HR8755,8755,23.009553,45.374808,6.51
,,17.799085,36.555141,6.51
,,11.616631,-22.948084,6.51
HR149,149,0.605583,27.254763,6.51
,,12.459206,41.355058,6.51
,,5.148931,3.218724,6.51
,,15.685254,-39.982789,6.51
HR2454,2454,6.675541,6.371251,6.51
,,12.060112,-39.009073,6.51
,,2.192639,-17.742992,6.51
HR7705,7705,20.165735,20.915028,6.51
,,5.465195,48.226642,6.51
,,17.785384,-59.994335,6.51
,,6.905922,21.161327,6.51
,,2.004687,-55.012795,6.51
,,0.279355,10.244778,6.51
HR1815,1815,5.20714,-81.541732,6.51
HR6626,6626,17.766236,39.322538,6.51
,,18.215624,-50.558834,6.51
HR7231,7231,19.088491,-1.512203,6.51
Alkalurops B,5734,15.40858,37.3473,6.51
HR8806,8806,23.136781,44.561848,6.51
HR204,204,0.770847,55.305381,6.51
HR7381,7381,19.389941,50.271289,6.51
,,19.576095,-23.858831,6.51
,,2.970152,-12.005823,6.51
,,13.770488,30.897011,6.51
,,17.881084,-56.154808,6.51
,,2.142166,-6.677993,6.51
,,11.753173,14.263335,6.51
,,8.427049,-8.95606,6.51
,,5.147342,19.85986,6.51
HR6268,6268,16.868014,14.974215,6.51
,,13.347512,43.990186,6.51
,,11.111535,-13.002829,6.51
HR680,680,2.334571,30.188088,6.51
,,6.769547,23.371225,6.51
,,10.730303,18.312986,6.51
HR4948,4948,13.102848,29.029229,6.51
HR8842,8842,23.262858,28.247898,6.51
,,11.943789,65.242909,6.51
,,2.786021,60.570764,6.51
HR7902,7902,20.676637,-26.645145,6.51
HR3312,3312,8.444387,24.534166,6.51
HR7922,7922,20.683434,39.082322,6.51
HR1250,1250,4.004314,-51.564958,6.51
,,18.575243,51.782263,6.51
,,20.535848,22.824334,6.51
,,3.231912,18.973337,6.51
,,16.152513,-56.057943,6.51
HR5133,5133,13.628592,50.714838,6.51
,,15.374821,-74.399456,6.51
,,5.071162,45.77935,6.51
,,22.110801,2.43946,6.51
HR8282,8282,21.696171,-25.101516,6.51
HR8377,8377,21.950618,48.668566,6.51
HR2315,2315,6.429591,2.271678,6.51
HR6802,6802,18.199489,-28.901535,6.51
,,7.680282,4.071816,6.51
HR7467,7467,19.615736,38.383826,6.51
HR6846,6846,18.3116,-25.60479,6.51
,,4.807682,2.715335,6.51
HR1020,1020,3.429966,53.921522,6.51
,,10.811525,-47.749895,6.51
HR5163,5163,13.731732,-5.498934,6.51
HR8770,8770,23.045525,55.236383,6.51
,,4.505568,28.131889,6.51
,,16.442233,47.95761,6.51
,,22.498187,52.416608,6.51
,,2.848003,35.393914,6.51
,,11.853609,-61.846153,6.51
HR6565,6565,17.738831,-72.220923,6.51
,,14.626821,-43.111299,6.51
,,14.638243,-49.901126,6.51
,,11.261047,-12.592571,6.51
HR1229,1229,3.994438,38.82038,6.51
,,0.299685,-13.45564,6.51
,,20.217538,11.850854,6.51
HR7258,7258,19.104732,41.41378,6.51
,,7.26049,45.409486,6.51
HR4363,4363,11.26777,52.773161,6.51
HR2197,2197,6.205305,22.908514,6.51
,,18.122495,2.481669,6.51
,,21.870272,79.551772,6.51
,,20.28346,8.963196,6.51
HR5087,5087,13.499344,6.013533,6.51
HR1486,1486,4.721602,59.521134,6.51
HR8653,8653,22.728526,10.93937,6.51
HR1031,1031,3.395727,-32.707089,6.51
,,7.533125,12.661302,6.51
,,6.368364,-15.663434,6.51
HR3724,3724,9.380793,-9.838798,6.51
HR6758,6758,18.095361,12.003849,6.51
,,16.35751,-48.188624,6.51
HR217,217,0.798562,20.925346,6.51
HR7864,7864,20.695508,-75.350803,6.51
HR4328,4328,11.131798,-30.174567,6.51
HR6434,6434,17.314663,6.08545,6.51
,,13.732601,-59.235989,6.51
HR3419,3419,8.6249,-33.745683,6.51
HR1680,1680,5.137427,-35.718283,6.51
HR5082,5082,13.554012,-77.569388,6.52
HR2213,2213,6.212869,-17.763231,6.52
HR4974,4974,13.163943,62.229122,6.52
HR3349,3349,8.457654,-55.011214,6.52
HR7580,7580,19.889613,4.400392,6.52
HR1361,1361,4.346966,9.224818,6.52
,,12.379611,-52.293048,6.52
,,1.576016,68.948137,6.52
,,22.759002,-25.236927,6.52
HR8329,8329,21.771278,43.060771,6.52
HR7080,7080,18.783074,46.314922,6.52
,,17.271079,-15.223732,6.52
,,6.47974,-0.572408,6.52
HR1889,1889,5.608382,25.940166,6.52
,,0.281656,49.461915,6.52
HR1888,1888,5.564441,-29.849224,6.52
HR4073,4073,10.359961,-22.52851,6.52
,,16.597046,-71.894254,6.52
,,20.141446,-15.031984,6.52
HR5598,5598,15.118942,-71.904951,6.52
HR8691,8691,22.844204,19.141196,6.52
,,19.986682,11.305567,6.52
,,7.469838,-58.072872,6.52
HR786,786,2.667354,-30.633682,6.52
HR5761,5761,15.507728,36.804555,6.52
,,13.224492,67.287959,6.52
,,21.775513,-2.212756,6.52
HR2226,2226,6.225967,-29.395742,6.52
,,16.04422,47.240355,6.52
,,9.494569,-26.594235,6.52
,,14.884365,78.17666,6.52
HR7572,7572,19.870995,10.351594,6.52
HR8989,8989,23.705817,64.515391,6.52
,,16.958311,-60.600123,6.52
,,6.889468,-24.684411,6.52
,,7.105814,-43.610751,6.52
HR5779,5779,15.572447,-5.695094,6.52
HR4160,4160,10.619862,-11.748617,6.52
HR4427,4427,11.503574,54.362235,6.52
HR1308,1308,4.225347,8.890289,6.52
,,1.966503,-2.05948,6.52
,,0.219307,16.921456,6.52
HR7361,7361,19.329483,64.390809,6.52
HR6538,6538,17.533617,34.271147,6.52
,,22.417599,51.255878,6.52
,,3.471729,44.377236,6.52
,,9.446404,-59.578776,6.52
,,14.723844,-9.699743,6.52
,,11.951414,-52.100283,6.52
HR4131,4131,10.562163,53.49739,6.52
HR309,309,1.106318,62.761389,6.52
,,19.518115,2.011741,6.52
,,19.17434,-30.007119,6.52
HR7482,7482,19.674535,20.477074,6.52
HR3278,3278,8.355634,-1.602034,6.52
HR4750,4750,12.477265,26.226959,6.52
,,0.686632,9.355058,6.52
HR6386,6386,17.203782,-25.255154,6.52
HR2575,2575,6.877674,-42.504418,6.52
HR5693,5693,15.247677,68.94573,6.52
,,4.907771,-3.225917,6.52
,,17.952072,-23.939248,6.52
,,18.98995,-19.279359,6.52
HR716,716,2.490263,55.536201,6.52
HR7224,7224,18.981284,69.531292,6.52
HR9051,9051,23.923061,25.954993,6.52
HR1026,1026,3.419274,41.257301,6.52
,,0.502413,4.860111,6.52
HR3633,3633,9.234231,71.655836,6.52
,,9.795542,-49.943298,6.52
HR6764,6764,18.078665,40.084182,6.52
,,4.015783,23.201491,6.52
,,2.700026,10.54481,6.52
,,1.283057,-2.27916,6.52
HR3416,3416,8.638966,-6.66232,6.52
,,23.262421,-29.847551,6.52
HR7171,7171,18.979182,19.794393,6.52
,,16.693766,-27.809676,6.52
,,14.487506,44.262141,6.52
HR6339,6339,17.052902,14.511339,6.52
,,10.597034,-58.224283,6.52
,,5.442005,2.935907,6.52
HR8214,8214,21.484372,-31.238559,6.52
,,12.322287,14.541639,6.52
,,17.596507,19.843766,6.52
,,23.882289,36.954255,6.52
,,20.961163,-44.129371,6.52
HR6841,6841,18.291266,-18.463449,6.52
,,10.553491,-13.404238,6.52
HR598,598,2.077749,65.103503,6.52
,,1.942954,-32.13833,6.52
HR6032,6032,16.191601,9.712027,6.52
,,17.572776,13.160954,6.52
,,11.431667,-13.751317,6.52
HR1504,1504,4.671594,-58.943909,6.53
,,16.970977,-65.204545,6.53
,,0.003554,38.30405,6.53
,,16.199424,-54.352934,6.53
HR9068,9068,23.980343,32.381705,6.53
HR2383,2383,6.561849,33.024039,6.53
,,15.382515,-26.688764,6.53
,,21.162237,-44.209821,6.53
